chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset
5	11	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	12	1/4
5	11	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	12	3/8
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	12	1/2
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	12	5/8
5	11	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	12	3/4
5	11	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	12	7/8
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	13	0
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	13	1/8
1	7	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	13	1/4
1	7	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	13	3/8
6	6	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	13	1/2
6	6	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	13	5/8
1	7	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	13	3/4
1	7	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	13	7/8
6	6	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	14	0
6	6	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	14	1/8
4	4	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	14	1/4
4	4	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	14	3/8
2	2	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	14	1/2
2	2	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	14	5/8
10	10	ChordType.DIM7	0			5	11	KeyMode.MINOR	1/8	14	3/4
10	10	ChordType.DIM7	0			5	11	KeyMode.MINOR	1/8	14	7/8
5	11	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	15	0
5	11	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	15	1/8
9	3	ChordType.DIMINISHED	2			4	4	KeyMode.MINOR	1/8	15	1/4
9	3	ChordType.DIMINISHED	2			4	4	KeyMode.MINOR	1/8	15	3/8
4	4	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	15	1/2
4	4	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	15	5/8
9	3	ChordType.DIMINISHED	1			4	4	KeyMode.MINOR	1/8	15	3/4
9	3	ChordType.DIMINISHED	1			4	4	KeyMode.MINOR	1/8	15	7/8
4	4	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	16	0
4	4	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	16	1/8
4	4	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	16	1/4
4	4	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	16	3/8
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/8	16	1/2
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/8	16	5/8
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/4	16	3/4
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	3/4	17	0
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	17	3/4
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	17	7/8
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	18	0
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	18	1/8
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	18	1/4
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	18	3/8
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	18	1/2
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	18	5/8
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	18	3/4
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/8	18	7/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	0
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	1/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	1/4
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	3/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	1/2
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	5/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	3/4
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	19	7/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	0
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	1/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	1/4
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	3/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	1/2
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	5/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	3/4
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	20	7/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	21	0
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	21	1/8
10	10	ChordType.DIMINISHED	0			5	11	KeyMode.MINOR	1/8	21	1/4
10	10	ChordType.DIMINISHED	0			5	11	KeyMode.MINOR	1/8	21	3/8
5	11	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	21	1/2
5	11	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	21	5/8
7	1	ChordType.DIMINISHED	0			2	2	KeyMode.MAJOR	1/8	21	3/4
7	1	ChordType.DIMINISHED	0			2	2	KeyMode.MAJOR	1/8	21	7/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/2	22	0
7	1	ChordType.DIMINISHED	1			2	2	KeyMode.MAJOR	1/2	22	1/2
2	2	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	3/4	23	0
2	2	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/4	23	3/4
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	24	0
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	24	1/8
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	24	1/4
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	24	3/8
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/8	24	1/2
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/8	24	5/8
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/8	24	3/4
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/8	24	7/8
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	25	0
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	25	1/8
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	25	1/4
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	25	3/8
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	25	1/2
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	25	5/8
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	25	3/4
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	25	7/8
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/8	26	0
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/8	26	1/8
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/8	26	1/4
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/8	26	3/8
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	26	1/2
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	26	5/8
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	26	3/4
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	26	7/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	27	0
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	27	1/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	27	1/4
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	27	3/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	27	1/2
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	27	5/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	27	3/4
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	27	7/8
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	28	0
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	28	1/8
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	28	1/4
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	28	3/8
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/8	28	1/2
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/8	28	5/8
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/8	28	3/4
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/8	28	7/8
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	29	0
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	29	1/8
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	29	1/4
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/8	29	3/8
2	2	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	29	1/2
2	2	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	29	5/8
2	2	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	29	3/4
2	2	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/8	29	7/8
7	1	ChordType.MAJOR	0	8:3;11:6	8:9;5:6	6	6	KeyMode.MINOR	1/8	30	0
7	1	ChordType.MAJOR	0	8:3;11:6	8:9;5:6	6	6	KeyMode.MINOR	1/8	30	1/8
7	1	ChordType.MAJOR	0	8:3;11:6	8:9;5:6	6	6	KeyMode.MINOR	1/8	30	1/4
7	1	ChordType.MAJOR	0	8:3;11:6	8:9;5:6	6	6	KeyMode.MINOR	1/8	30	3/8
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	30	1/2
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	30	5/8
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	30	3/4
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	30	7/8
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	31	0
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	31	1/8
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	31	1/4
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	31	3/8
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/4	31	1/2
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/4	31	3/4
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	32	0
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	32	1/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	32	1/4
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	32	3/8
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	32	1/2
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	32	5/8
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	32	3/4
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	32	7/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	33	0
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	33	1/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	33	1/4
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	33	3/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	33	1/2
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	33	5/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	33	3/4
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	33	7/8
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	34	0
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	34	1/8
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	34	1/4
6	6	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	34	3/8
11	5	ChordType.DIMINISHED	1			6	6	KeyMode.MINOR	1/8	34	1/2
11	5	ChordType.DIMINISHED	1			6	6	KeyMode.MINOR	1/8	34	5/8
11	5	ChordType.DIMINISHED	1			6	6	KeyMode.MINOR	1/8	34	3/4
11	5	ChordType.DIMINISHED	1			6	6	KeyMode.MINOR	1/8	34	7/8
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	35	0
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	35	1/8
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	35	1/4
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	35	3/8
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	35	1/2
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	35	5/8
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	35	3/4
6	6	ChordType.MINOR	1			6	6	KeyMode.MINOR	1/8	35	7/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	36	0
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	36	1/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	36	1/4
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	36	3/8
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	36	1/2
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	36	5/8
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	36	3/4
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	36	7/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	37	0
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	37	1/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	37	1/4
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	37	3/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	37	1/2
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	37	5/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	37	3/4
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	37	7/8
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	38	0
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	38	1/8
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	38	1/4
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	38	3/8
11	5	ChordType.DIMINISHED	1			6	6	KeyMode.MINOR	1/8	38	1/2
11	5	ChordType.DIMINISHED	1			6	6	KeyMode.MINOR	1/8	38	5/8
11	5	ChordType.DIMINISHED	1			6	6	KeyMode.MINOR	1/8	38	3/4
11	5	ChordType.DIMINISHED	1			6	6	KeyMode.MINOR	1/8	38	7/8
6	6	ChordType.MAJOR	1			6	6	KeyMode.MINOR	1/8	39	0
6	6	ChordType.MAJOR	1			6	6	KeyMode.MINOR	1/8	39	1/8
6	6	ChordType.MAJOR	1			6	6	KeyMode.MINOR	1/8	39	1/4
6	6	ChordType.MAJOR	1			6	6	KeyMode.MINOR	1/8	39	3/8
6	6	ChordType.MAJOR	1			6	6	KeyMode.MINOR	1/8	39	1/2
6	6	ChordType.MAJOR	1			6	6	KeyMode.MINOR	1/8	39	5/8
6	6	ChordType.MAJOR	1			6	6	KeyMode.MINOR	1/8	39	3/4
6	6	ChordType.MAJOR	1			6	6	KeyMode.MINOR	1/8	39	7/8
5	11	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	40	0
5	11	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	40	1/8
5	11	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	40	1/4
5	11	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	40	3/8
5	11	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	40	1/2
5	11	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	40	5/8
5	11	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	40	3/4
5	11	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	40	7/8
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	41	0
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	41	1/8
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	41	1/4
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	41	3/8
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	41	1/2
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	41	5/8
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	41	3/4
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	41	7/8
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	42	0
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	42	1/8
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	42	1/4
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	42	3/8
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	42	1/2
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	42	5/8
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	42	3/4
8	8	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	42	7/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	43	0
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	43	1/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	43	1/4
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	43	3/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	43	1/2
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	43	5/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	43	3/4
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	43	7/8
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	44	0
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	44	1/8
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	44	1/4
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	44	3/8
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	44	1/2
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	44	5/8
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	44	3/4
6	6	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	44	7/8
10	10	ChordType.MAJ_MIN7	0			2	2	KeyMode.MINOR	1/8	45	0
10	10	ChordType.MAJ_MIN7	0			2	2	KeyMode.MINOR	1/8	45	1/8
10	10	ChordType.MAJ_MIN7	0			2	2	KeyMode.MINOR	1/8	45	1/4
10	10	ChordType.MAJ_MIN7	0			2	2	KeyMode.MINOR	1/8	45	3/8
10	10	ChordType.MAJ_MIN7	0			2	2	KeyMode.MINOR	1/8	45	1/2
10	10	ChordType.MAJ_MIN7	0			2	2	KeyMode.MINOR	1/8	45	5/8
10	10	ChordType.MAJ_MIN7	0			2	2	KeyMode.MINOR	1/8	45	3/4
10	10	ChordType.MAJ_MIN7	0			2	2	KeyMode.MINOR	1/8	45	7/8
9	3	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	46	0
9	3	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	46	1/8
9	3	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	46	1/4
9	3	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	46	3/8
9	3	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	46	1/2
9	3	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	46	5/8
9	3	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	46	3/4
9	3	ChordType.MINOR	0			6	6	KeyMode.MINOR	1/8	46	7/8
12	0	ChordType.DIMINISHED	1			7	1	KeyMode.MAJOR	1/8	47	0
12	0	ChordType.DIMINISHED	1			7	1	KeyMode.MAJOR	1/8	47	1/8
12	0	ChordType.DIMINISHED	1			7	1	KeyMode.MAJOR	1/8	47	1/4
12	0	ChordType.DIMINISHED	1			7	1	KeyMode.MAJOR	1/8	47	3/8
12	0	ChordType.DIMINISHED	1			7	1	KeyMode.MAJOR	1/8	47	1/2
12	0	ChordType.DIMINISHED	1			7	1	KeyMode.MAJOR	1/8	47	5/8
12	0	ChordType.DIMINISHED	1			7	1	KeyMode.MAJOR	1/8	47	3/4
12	0	ChordType.DIMINISHED	1			7	1	KeyMode.MAJOR	1/8	47	7/8
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	48	0
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	48	1/8
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	48	1/4
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	48	3/8
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	48	1/2
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	48	5/8
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	48	3/4
7	1	ChordType.MAJOR	0			6	6	KeyMode.MINOR	1/8	48	7/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	49	0
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	49	1/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	49	1/4
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	49	3/8
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	49	1/2
7	1	ChordType.MAJ_MIN7	0			6	6	KeyMode.MINOR	1/8	49	5/8
