chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	5	1/4
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	5	5/16
3	9	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	5	3/8
3	9	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	5	7/16
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	5	1/2
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	5	9/16
9	3	ChordType.DIMINISHED	1			4	4	KeyMode.MAJOR	1/16	5	5/8
9	3	ChordType.DIMINISHED	1			4	4	KeyMode.MAJOR	1/16	5	11/16
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	5	3/4
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	5	13/16
3	9	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	5	7/8
3	9	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	5	15/16
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	6	0
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	6	1/16
9	3	ChordType.DIMINISHED	1			4	4	KeyMode.MAJOR	1/16	6	1/8
9	3	ChordType.DIMINISHED	1			4	4	KeyMode.MAJOR	1/16	6	3/16
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	6	1/4
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	6	5/16
3	9	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	6	3/8
3	9	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	6	7/16
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	6	1/2
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/16	6	9/16
9	3	ChordType.DIMINISHED	1			4	4	KeyMode.MAJOR	1/16	6	5/8
9	3	ChordType.DIMINISHED	1			4	4	KeyMode.MAJOR	1/16	6	11/16
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	6	3/4
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	6	13/16
10	10	ChordType.DIMINISHED	0			5	11	KeyMode.MAJOR	1/16	6	7/8
10	10	ChordType.DIMINISHED	0			5	11	KeyMode.MAJOR	1/16	6	15/16
5	11	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	7	0
5	11	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	7	1/8
5	11	ChordType.MAJOR	0	6:8;9:4	6:8;3:4	4	4	KeyMode.MAJOR	1/8	7	1/4
5	11	ChordType.MAJOR	0	6:8;9:4	6:8;3:4	4	4	KeyMode.MAJOR	1/8	7	3/8
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MAJOR	1/8	7	1/2
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MAJOR	1/8	7	5/8
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MAJOR	1/8	7	3/4
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MAJOR	1/8	7	7/8
5	11	ChordType.MAJOR	0	6:8;9:4	6:8;3:4	4	4	KeyMode.MAJOR	1/8	8	0
5	11	ChordType.MAJOR	0	6:8;9:4	6:8;3:4	4	4	KeyMode.MAJOR	1/8	8	1/8
5	11	ChordType.MAJOR	0	6:8;9:4	6:8;3:4	4	4	KeyMode.MAJOR	1/8	8	1/4
5	11	ChordType.MAJOR	0	6:8;9:4	6:8;3:4	4	4	KeyMode.MAJOR	1/8	8	3/8
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MAJOR	1/8	8	1/2
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MAJOR	1/8	8	5/8
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MAJOR	1/8	8	3/4
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MAJOR	1/8	8	7/8
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/4	9	0
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/8	9	1/4
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	9	3/8
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	9	7/16
6	6	ChordType.MINOR	1			4	4	KeyMode.MAJOR	1/8	9	1/2
6	6	ChordType.MINOR	1			4	4	KeyMode.MAJOR	1/8	9	5/8
6	6	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	9	3/4
6	6	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	9	7/8
5	11	ChordType.MAJOR	0	6:8;9:4	6:8;3:4	4	4	KeyMode.MAJOR	1/4	10	0
5	11	ChordType.MAJOR	0	6:8;9:4	6:8;3:4	4	4	KeyMode.MAJOR	1/4	10	1/4
5	11	ChordType.MAJOR	0	9:4	3:4	4	4	KeyMode.MAJOR	1/4	10	1/2
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MAJOR	1/4	10	3/4
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/4	11	0
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/8	11	1/4
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	11	3/8
4	4	ChordType.MAJOR	1			4	4	KeyMode.MAJOR	1/16	11	7/16
6	6	ChordType.MINOR	1			4	4	KeyMode.MAJOR	1/8	11	1/2
6	6	ChordType.MINOR	1			4	4	KeyMode.MAJOR	1/8	11	5/8
6	6	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	11	3/4
6	6	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	11	7/8
5	11	ChordType.MAJOR	0	6:8;9:4	6:8;3:4	4	4	KeyMode.MAJOR	1/4	12	0
5	11	ChordType.MAJOR	0	6:8;9:4	6:8;3:4	4	4	KeyMode.MAJOR	1/4	12	1/4
5	11	ChordType.MAJOR	0	9:4	3:4	4	4	KeyMode.MAJOR	1/4	12	1/2
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MAJOR	1/4	12	3/4
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	13	0
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	13	1/8
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	13	1/4
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	13	3/8
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	13	1/2
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	13	5/8
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	13	3/4
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	13	7/8
3	9	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	14	0
3	9	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	14	1/8
3	9	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	14	1/4
3	9	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	14	3/8
6	6	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	14	1/2
6	6	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	14	5/8
6	6	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	14	3/4
6	6	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	14	7/8
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	15	0
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	15	1/8
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	15	1/4
4	4	ChordType.MAJOR	0			4	4	KeyMode.MAJOR	1/8	15	3/8
3	9	ChordType.MINOR	1			4	4	KeyMode.MAJOR	1/8	15	1/2
3	9	ChordType.MINOR	1			4	4	KeyMode.MAJOR	1/8	15	5/8
3	9	ChordType.MINOR	1			4	4	KeyMode.MAJOR	1/8	15	3/4
3	9	ChordType.MINOR	1			4	4	KeyMode.MAJOR	1/8	15	7/8
10	10	ChordType.DIMINISHED	1			5	11	KeyMode.MAJOR	1/8	16	0
10	10	ChordType.DIMINISHED	1			5	11	KeyMode.MAJOR	1/8	16	1/8
10	10	ChordType.DIMINISHED	1			5	11	KeyMode.MAJOR	1/8	16	1/4
10	10	ChordType.DIMINISHED	1			5	11	KeyMode.MAJOR	1/8	16	3/8
11	5	ChordType.DIM7	0			6	6	KeyMode.MAJOR	1/8	16	1/2
11	5	ChordType.DIM7	0			6	6	KeyMode.MAJOR	1/8	16	5/8
11	5	ChordType.DIM7	0			6	6	KeyMode.MAJOR	1/8	16	3/4
11	5	ChordType.DIM7	0			6	6	KeyMode.MAJOR	1/8	16	7/8
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	17	0
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	17	1/8
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	17	1/4
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	17	3/8
11	5	ChordType.DIM7	2			6	6	KeyMode.MAJOR	1/8	17	1/2
11	5	ChordType.DIM7	2			6	6	KeyMode.MAJOR	1/8	17	5/8
11	5	ChordType.DIM7	2			6	6	KeyMode.MAJOR	1/8	17	3/4
11	5	ChordType.DIM7	2			6	6	KeyMode.MAJOR	1/16	17	7/8
11	5	ChordType.DIM7	2			6	6	KeyMode.MAJOR	1/16	17	15/16
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	18	0
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	18	1/8
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	18	1/4
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	18	3/8
11	5	ChordType.DIM7	3			6	6	KeyMode.MAJOR	1/8	18	1/2
11	5	ChordType.DIM7	3			6	6	KeyMode.MAJOR	1/8	18	5/8
11	5	ChordType.DIM7	3			6	6	KeyMode.MAJOR	1/8	18	3/4
11	5	ChordType.DIM7	3			6	6	KeyMode.MAJOR	1/8	18	7/8
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	19	0
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	19	1/8
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	19	1/4
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	19	3/8
11	5	ChordType.DIM7	2			6	6	KeyMode.MAJOR	1/8	19	1/2
11	5	ChordType.DIM7	2			6	6	KeyMode.MAJOR	1/8	19	5/8
11	5	ChordType.DIM7	2			6	6	KeyMode.MAJOR	1/8	19	3/4
11	5	ChordType.DIM7	2			6	6	KeyMode.MAJOR	1/16	19	7/8
11	5	ChordType.DIM7	2			6	6	KeyMode.MAJOR	1/16	19	15/16
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	20	0
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	20	1/8
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	20	1/4
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	20	3/8
11	5	ChordType.DIM7	2			6	6	KeyMode.MAJOR	1/8	20	1/2
11	5	ChordType.DIM7	2			6	6	KeyMode.MAJOR	1/8	20	5/8
11	5	ChordType.DIM7	2			6	6	KeyMode.MAJOR	1/8	20	3/4
11	5	ChordType.DIM7	2			6	6	KeyMode.MAJOR	1/16	20	7/8
11	5	ChordType.DIM7	2			6	6	KeyMode.MAJOR	1/16	20	15/16
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/2	21	0
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/2	21	1/2
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/2	22	0
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	22	1/2
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	22	5/8
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	22	3/4
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	22	7/8
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/2	23	0
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	23	1/2
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	23	3/4
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	24	0
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	24	1/4
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	24	1/2
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	24	3/4
8	8	ChordType.MAJ_MIN7	1			7	1	KeyMode.MINOR	1/4	25	0
8	8	ChordType.MAJ_MIN7	1			7	1	KeyMode.MINOR	1/4	25	1/4
8	8	ChordType.MAJ_MIN7	1			7	1	KeyMode.MINOR	1/4	25	1/2
8	8	ChordType.MAJ_MIN7	1			7	1	KeyMode.MINOR	1/4	25	3/4
7	1	ChordType.MINOR	0	:+6	:+6	5	11	KeyMode.MAJOR	1/4	26	0
7	1	ChordType.MINOR	0			5	11	KeyMode.MAJOR	1/4	26	1/4
7	1	ChordType.MINOR	0			5	11	KeyMode.MAJOR	1/8	26	1/2
7	1	ChordType.MINOR	0			5	11	KeyMode.MAJOR	1/8	26	5/8
7	1	ChordType.MINOR	0			5	11	KeyMode.MAJOR	1/8	26	3/4
7	1	ChordType.MINOR	0			5	11	KeyMode.MAJOR	1/8	26	7/8
10	10	ChordType.DIMINISHED	0			5	11	KeyMode.MAJOR	1/2	27	0
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	27	1/2
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	27	3/4
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	28	0
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	28	1/4
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	28	1/2
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	28	3/4
6	6	ChordType.MAJ_MIN7	1			5	11	KeyMode.MAJOR	1/4	29	0
6	6	ChordType.MAJ_MIN7	1			5	11	KeyMode.MAJOR	1/4	29	1/4
6	6	ChordType.MAJ_MIN7	1			5	11	KeyMode.MAJOR	1/4	29	1/2
6	6	ChordType.MAJ_MIN7	1			5	11	KeyMode.MAJOR	1/4	29	3/4
5	11	ChordType.MAJOR	0	:+4	:+4	5	11	KeyMode.MAJOR	1/4	30	0
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	30	1/4
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	30	1/2
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	30	5/8
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	30	3/4
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	30	7/8
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/2	31	0
12	0	ChordType.DIMINISHED	0			7	1	KeyMode.MINOR	1/8	31	1/2
12	0	ChordType.DIMINISHED	0			7	1	KeyMode.MINOR	1/8	31	5/8
7	1	ChordType.MINOR	0			5	11	KeyMode.MAJOR	1/8	31	3/4
7	1	ChordType.MINOR	0			5	11	KeyMode.MAJOR	1/8	31	7/8
12	0	ChordType.DIMINISHED	0			7	1	KeyMode.MINOR	1/4	32	0
12	0	ChordType.DIMINISHED	0			7	1	KeyMode.MINOR	1/4	32	1/4
12	0	ChordType.DIMINISHED	0			7	1	KeyMode.MINOR	1/8	32	1/2
12	0	ChordType.DIMINISHED	0			7	1	KeyMode.MINOR	1/8	32	5/8
12	0	ChordType.DIMINISHED	0			7	1	KeyMode.MINOR	1/8	32	3/4
12	0	ChordType.DIMINISHED	0			7	1	KeyMode.MINOR	1/8	32	7/8
8	8	ChordType.MAJOR	0			7	1	KeyMode.MINOR	1/4	33	0
8	8	ChordType.MAJOR	0			7	1	KeyMode.MINOR	1/4	33	1/4
8	8	ChordType.MAJ_MIN7	0	:+3	:+9	7	1	KeyMode.MINOR	1/4	33	1/2
8	8	ChordType.MAJ_MIN7	0	:+3	:+9	7	1	KeyMode.MINOR	1/4	33	3/4
7	1	ChordType.MINOR	0	:12;8:10;4:6	:0;8:10;4:6	5	11	KeyMode.MAJOR	1/4	34	0
7	1	ChordType.MINOR	0			5	11	KeyMode.MAJOR	1/4	34	1/4
7	1	ChordType.MINOR	0			5	11	KeyMode.MAJOR	1/8	34	1/2
7	1	ChordType.MINOR	0			5	11	KeyMode.MAJOR	1/8	34	5/8
7	1	ChordType.MINOR	0			5	11	KeyMode.MAJOR	1/8	34	3/4
7	1	ChordType.MINOR	0			5	11	KeyMode.MAJOR	1/8	34	7/8
10	10	ChordType.DIMINISHED	0			5	11	KeyMode.MAJOR	1/2	35	0
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	35	1/2
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	35	5/8
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	35	3/4
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	35	7/8
10	10	ChordType.DIMINISHED	0			5	11	KeyMode.MAJOR	1/4	36	0
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/4	36	1/4
4	4	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	36	1/2
4	4	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	36	5/8
7	1	ChordType.MAJ_MIN7	1			6	6	KeyMode.MAJOR	1/8	36	3/4
7	1	ChordType.MAJ_MIN7	1			6	6	KeyMode.MAJOR	1/8	36	7/8
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	37	0
6	6	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	37	1/4
6	6	ChordType.MAJ_MIN7	0	:+1	:+7	5	11	KeyMode.MAJOR	1/4	37	1/2
6	6	ChordType.MAJ_MIN7	0	:+1	:+7	5	11	KeyMode.MAJOR	1/4	37	3/4
5	11	ChordType.MAJOR	0	:10;6:1;9:4	:10;6:7;3:4	5	11	KeyMode.MAJOR	1/4	38	0
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	38	1/4
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	38	1/2
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	38	5/8
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	38	3/4
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	38	7/8
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	39	0
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	39	1/8
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	39	1/4
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	39	3/8
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	39	1/2
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	39	5/8
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	39	3/4
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	39	7/8
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	40	0
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	40	1/8
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	40	1/4
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	40	3/8
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	40	1/2
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	40	5/8
12	0	ChordType.DIM7	1			7	1	KeyMode.MINOR	1/8	40	3/4
12	0	ChordType.DIM7	1			7	1	KeyMode.MINOR	1/8	40	7/8
7	1	ChordType.MINOR	1			5	11	KeyMode.MAJOR	1/8	41	0
7	1	ChordType.MINOR	1			5	11	KeyMode.MAJOR	1/8	41	1/8
7	1	ChordType.MINOR	1			5	11	KeyMode.MAJOR	1/8	41	1/4
7	1	ChordType.MINOR	1			5	11	KeyMode.MAJOR	1/8	41	3/8
6	6	ChordType.MAJ_MIN7	0			5	11	KeyMode.MAJOR	1/8	41	1/2
6	6	ChordType.MAJ_MIN7	0			5	11	KeyMode.MAJOR	1/8	41	5/8
6	6	ChordType.MAJ_MIN7	0			5	11	KeyMode.MAJOR	1/8	41	3/4
6	6	ChordType.MAJ_MIN7	0			5	11	KeyMode.MAJOR	1/8	41	7/8
5	11	ChordType.MAJOR	0	9:4	3:4	5	11	KeyMode.MAJOR	1/8	42	0
5	11	ChordType.MAJOR	0	9:4	3:4	5	11	KeyMode.MAJOR	1/8	42	1/8
5	11	ChordType.MAJOR	0	9:4	3:4	5	11	KeyMode.MAJOR	1/8	42	1/4
5	11	ChordType.MAJOR	0	9:4	3:4	5	11	KeyMode.MAJOR	1/8	42	3/8
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	42	1/2
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/8	42	5/8
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	42	3/4
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	42	7/8
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	43	0
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	43	1/8
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	43	1/4
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	43	3/8
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	43	1/2
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	43	5/8
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	43	3/4
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	43	7/8
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	44	0
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	44	1/8
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	44	1/4
6	6	ChordType.MAJ_MIN7	3			5	11	KeyMode.MAJOR	1/8	44	3/8
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	44	1/2
5	11	ChordType.MAJOR	1			5	11	KeyMode.MAJOR	1/8	44	5/8
12	0	ChordType.DIM7	1			7	1	KeyMode.MINOR	1/8	44	3/4
12	0	ChordType.DIM7	1			7	1	KeyMode.MINOR	1/8	44	7/8
7	1	ChordType.MINOR	1			5	11	KeyMode.MAJOR	1/8	45	0
7	1	ChordType.MINOR	1			5	11	KeyMode.MAJOR	1/8	45	1/8
7	1	ChordType.MINOR	1			5	11	KeyMode.MAJOR	1/8	45	1/4
7	1	ChordType.MINOR	1			5	11	KeyMode.MAJOR	1/8	45	3/8
6	6	ChordType.MAJ_MIN7	0			5	11	KeyMode.MAJOR	1/8	45	1/2
6	6	ChordType.MAJ_MIN7	0			5	11	KeyMode.MAJOR	1/8	45	5/8
6	6	ChordType.MAJ_MIN7	0			5	11	KeyMode.MAJOR	1/8	45	3/4
6	6	ChordType.MAJ_MIN7	0			5	11	KeyMode.MAJOR	1/8	45	7/8
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	46	0
5	11	ChordType.MAJOR	0			5	11	KeyMode.MAJOR	1/4	46	1/4
6	6	ChordType.MAJ_MIN7	0	:+1;10:5	:+7;10:11	5	11	KeyMode.MAJOR	1/4	46	1/2
6	6	ChordType.MAJ_MIN7	0	:+1	:+7	5	11	KeyMode.MAJOR	1/8	46	3/4
6	6	ChordType.MAJ_MIN7	0	:+1	:+7	5	11	KeyMode.MAJOR	1/24	46	7/8
